Date,TSLA,AAPL,GOOG,META
2021-06-28,229.57333374023438,133.6068115234375,126.81950378417969,355.6400146484375
2021-06-29,226.9199981689453,135.14332580566406,126.01850128173828,351.8900146484375
2021-06-30,226.56666564941406,135.76785278320312,125.31600189208984,347.7099914550781
2021-07-01,225.97332763671875,136.07513427734375,126.36849975585938,354.3900146484375
2021-07-02,226.3000030517578,138.74172973632812,128.718994140625,354.70001220703125
2021-07-06,219.86000061035156,140.78378295898438,129.77099609375,352.7799987792969
2021-07-07,214.88333129882812,143.31161499023438,130.07749938964844,350.489990234375
2021-07-08,217.60333251953125,141.9932098388672,129.177001953125,345.6499938964844
2021-07-09,218.98333740234375,143.84690856933594,129.57449340820312,350.4200134277344
2021-07-12,228.56666564941406,143.24220275878906,130.56399536132812,353.1600036621094
2021-07-13,222.84666442871094,144.37228393554688,130.9945068359375,352.0899963378906
2021-07-14,217.7933349609375,147.85171508789062,132.08250427246094,347.6300048828125
2021-07-15,216.86666870117188,147.1875762939453,131.26649475097656,344.4599914550781
2021-07-16,214.74000549316406,145.11573791503906,131.8455047607422,341.1600036621094
2021-07-19,215.4066619873047,141.2100372314453,129.25399780273438,336.95001220703125
2021-07-20,220.1666717529297,144.87783813476562,131.10150146484375,341.6600036621094
2021-07-21,218.42999267578125,144.1343536376953,132.60049438476562,346.2300109863281
2021-07-22,216.4199981689453,145.52218627929688,133.32850646972656,351.19000244140625
2021-07-23,214.4600067138672,147.26686096191406,137.8159942626953,369.7900085449219
2021-07-26,219.2066650390625,147.69313049316406,139.64450073242188,372.4599914550781
2021-07-27,214.92666625976562,145.49244689941406,136.79649353027344,367.80999755859375
2021-07-28,215.66000366210938,143.718017578125,136.38150024414062,373.2799987792969
2021-07-29,225.78334045410156,144.37228393554688,136.54049682617188,358.32000732421875
2021-07-30,229.06666564941406,144.59036254882812,135.2209930419922,356.29998779296875
2021-08-02,236.55667114257812,144.25335693359375,135.989501953125,351.95001220703125
2021-08-03,236.5800018310547,146.0773162841797,136.27999877929688,351.239990234375
2021-08-04,236.97332763671875,145.67088317871094,136.02850341796875,358.9200134277344
2021-08-05,238.2100067138672,145.77992248535156,136.94000244140625,362.9700012207031
2021-08-06,233.03334045410156,145.08497619628906,137.03599548339844,363.510009765625
2021-08-09,237.9199981689453,145.03533935546875,138.0019989013672,361.6099853515625
2021-08-10,236.663330078125,144.5488739013672,138.09649658203125,361.1300048828125
2021-08-11,235.94000244140625,144.8070068359375,137.6894989013672,359.9599914550781
2021-08-12,240.75,147.81512451171875,138.38949584960938,362.6499938964844
2021-08-13,239.05667114257812,148.02362060546875,138.406005859375,363.17999267578125
2021-08-16,228.72332763671875,150.02902221679688,138.91600036621094,366.55999755859375
2021-08-17,221.90333557128906,149.10574340820312,137.30050659179688,358.45001220703125
2021-08-18,229.663330078125,145.3033905029297,136.57000732421875,355.45001220703125
2021-08-19,224.49000549316406,145.6409454345703,136.9134979248047,355.1199951171875
2021-08-20,226.75332641601562,147.12017822265625,138.43699645996094,359.3699951171875
2021-08-23,235.43333435058594,148.62921142578125,141.09950256347656,363.3500061035156
2021-08-24,236.163330078125,148.53985595703125,142.39849853515625,365.510009765625
2021-08-25,237.06666564941406,147.28895568847656,142.9499969482422,368.3900146484375
2021-08-26,233.72000122070312,146.47486877441406,142.1230010986328,364.3800048828125
2021-08-27,237.30667114257812,147.5272216796875,144.55050659179688,372.6300048828125
2021-08-30,243.6366729736328,152.0145721435547,145.46949768066406,380.6600036621094
2021-08-31,245.24000549316406,150.73391723632812,145.46200561523438,379.3800048828125
2021-09-01,244.69667053222656,151.40899658203125,145.8419952392578,382.04998779296875
2021-09-02,244.1300048828125,152.54075622558594,144.218994140625,375.2799987792969
2021-09-03,244.52333068847656,153.1860809326172,144.77499389648438,376.260009765625
2021-09-07,250.97332763671875,155.55882263183594,145.5189971923828,382.17999267578125
2021-09-08,251.2899932861328,153.990234375,144.8834991455078,377.57000732421875
2021-09-09,251.6199951171875,152.95773315429688,144.9134979248047,378.0
2021-09-10,245.42333984375,147.89454650878906,141.92100524902344,378.69000244140625
2021-09-13,247.6666717529297,148.47036743164062,143.46499633789062,376.510009765625
2021-09-14,248.163330078125,147.05068969726562,143.406005859375,376.5299987792969
2021-09-15,251.94332885742188,147.95413208007812,145.20599365234375,373.9200134277344
2021-09-16,252.3300018310547,147.71585083007812,144.37350463867188,373.05999755859375
2021-09-17,253.163330078125,145.00555419921875,141.4635009765625,364.7200012207031
2021-09-20,243.38999938964844,141.90809631347656,139.01699829101562,355.70001220703125
2021-09-21,246.4600067138672,142.39453125,139.64649963378906,357.4800109863281
2021-09-22,250.64666748046875,144.7970733642578,140.93850708007812,343.2099914550781
2021-09-23,251.2133331298828,145.77000427246094,141.82650756835938,345.9599914550781
2021-09-24,258.1300048828125,145.85934448242188,142.63299560546875,352.9599914550781
2021-09-27,263.78668212890625,144.32052612304688,141.50100708007812,353.5799865722656
2021-09-28,259.1866760253906,140.88551330566406,136.1840057373047,340.6499938964844
2021-09-29,260.4366760253906,141.7988739013672,134.52099609375,339.6099853515625
2021-09-30,258.49334716796875,140.47850036621094,133.2655029296875,339.3900146484375
2021-10-01,258.40667724609375,141.62017822265625,136.46249389648438,343.010009765625
2021-10-04,260.510009765625,138.13552856445312,133.76499938964844,326.2300109863281
2021-10-05,260.1966552734375,140.09129333496094,136.177001953125,332.9599914550781
2021-10-06,260.9166564941406,140.97486877441406,137.35400390625,333.6400146484375
2021-10-07,264.53668212890625,142.25555419921875,139.1855010986328,329.2200012207031
2021-10-08,261.8299865722656,141.86837768554688,140.05599975585938,330.04998779296875
2021-10-11,263.9800109863281,141.77902221679688,138.84750366210938,325.45001220703125
2021-10-12,268.5733337402344,140.48841857910156,136.71299743652344,323.7699890136719
2021-10-13,270.3599853515625,139.8927459716797,137.89999389648438,324.5400085449219
2021-10-14,272.7733459472656,142.72213745117188,141.41200256347656,328.5299987792969
